###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   10.000000000     3.532468377     3.532468377
   10.500000000     3.530229047     3.530229047
   11.000000000     3.530153000     3.530153000
   11.500000000     3.531723098     3.531723098
   12.000000000     3.530346427     3.530346427
   12.500000000     3.530829503     3.530829503
   13.000000000     3.530918365     3.530918365
   13.500000000     3.532307409     3.532307409
   14.000000000     3.529712677     3.529712677
   14.500000000     3.532611647     3.532611647
   15.000000000     3.533465719     3.533465719
   15.500000000     3.531549299     3.531549299
   16.000000000     3.533056353     3.533056353
   16.500000000     3.531086044     3.531086044
   17.000000000     3.534358239     3.534358239
   17.500000000     3.530683855     3.530683855
   18.000000000     3.532544882     3.532544882
   18.500000000     3.531775303     3.531775303
   19.000000000     3.531505013     3.531505013
   19.500000000     3.530560192     3.530560192
   20.000000000     3.529516425     3.529516425
   20.500000000     3.533137793     3.533137793
   21.000000000     3.530227367     3.530227367
   21.500000000     3.532820949     3.532820949
   22.000000000     3.529705421     3.529705421
   22.500000000     3.531052903     3.531052903
   23.000000000     3.528564958     3.528564958
   23.500000000     3.530417673     3.530417673
   24.000000000     3.530660718     3.530660718
   24.500000000     3.531059795     3.531059795
   25.000000000     3.529830041     3.529830041
   25.500000000     3.530982274     3.530982274
   26.000000000     3.532493065     3.532493065
   26.500000000     3.530916936     3.530916936
   27.000000000     3.531665847     3.531665847
   27.500000000     3.532965208     3.532965208
   28.000000000     3.531978901     3.531978901
   28.500000000     3.530237360     3.530237360
   29.000000000     3.529778162     3.529778162
   29.500000000     3.532187611     3.532187611
   30.000000000     3.531788428     3.531788428
   30.500000000     3.532226522     3.532226522
   31.000000000     3.532213838     3.532213838
   31.500000000     3.533743322     3.533743322
   32.000000000     3.533402123     3.533402123
   32.500000000     3.533583019     3.533583019
   33.000000000     3.537634812     3.537634812
   33.500000000     3.534255231     3.534255231
   34.000000000     3.534719852     3.534719852
   34.500000000     3.533734821     3.533734821
   35.000000000     3.533223353     3.533223353
   35.500000000     3.532074550     3.532074550
   36.000000000     3.532747531     3.532747531
   36.500000000     3.534733081     3.534733081
   37.000000000     3.535068864     3.535068864
   37.500000000     3.533065974     3.533065974
   38.000000000     3.535145451     3.535145451
   38.500000000     3.531985105     3.531985105
   39.000000000     3.532919877     3.532919877
   39.500000000     3.532753227     3.532753227
   40.000000000     3.531909005     3.531909005
   40.500000000     3.532935266     3.532935266
   41.000000000     3.531028825     3.531028825
   41.500000000     3.531120818     3.531120818
   42.000000000     3.532472005     3.532472005
   42.500000000     3.532078442     3.532078442
   43.000000000     3.528920879     3.528920879
   43.500000000     3.531315780     3.531315780
   44.000000000     3.530968610     3.530968610
   44.500000000     3.529780774     3.529780774
   45.000000000     3.530630080     3.530630080
   45.500000000     3.530365456     3.530365456
   46.000000000     3.530024430     3.530024430
   46.500000000     3.530690293     3.530690293
   47.000000000     3.530911949     3.530911949
   47.500000000     3.531216957     3.531216957
   48.000000000     3.530870909     3.530870909
   48.500000000     3.530992109     3.530992109
   49.000000000     3.531060874     3.531060874
   49.500000000     3.531046671     3.531046671
   50.000000000     3.529904120     3.529904120
   50.500000000     3.531031203     3.531031203
   51.000000000     3.530550697     3.530550697
   51.500000000     3.529842615     3.529842615
   52.000000000     3.531916057     3.531916057
   52.500000000     3.530969274     3.530969274
   53.000000000     3.529910059     3.529910059
   53.500000000     3.532796940     3.532796940
   54.000000000     3.534114249     3.534114249
   54.500000000     3.532325894     3.532325894
   55.000000000     3.533074888     3.533074888
   55.500000000     3.533787355     3.533787355
   56.000000000     3.534186279     3.534186279
   56.500000000     3.532165539     3.532165539
   57.000000000     3.532453862     3.532453862
   57.500000000     3.532061906     3.532061906
   58.000000000     3.534617295     3.534617295
   58.500000000     3.532609967     3.532609967
   59.000000000     3.532730659     3.532730659
   59.500000000     3.531982752     3.531982752
   60.000000000     3.534052866     3.534052866
   60.500000000     3.532750961     3.532750961
   61.000000000     3.532898067     3.532898067
   61.500000000     3.532086743     3.532086743
   62.000000000     3.532474072     3.532474072
   62.500000000     3.531995650     3.531995650
   63.000000000     3.532759166     3.532759166
   63.500000000     3.531434319     3.531434319
   64.000000000     3.532972162     3.532972162
   64.500000000     3.531866742     3.531866742
   65.000000000     3.532413226     3.532413226
   65.500000000     3.532113203     3.532113203
   66.000000000     3.532974485     3.532974485
   66.500000000     3.531530636     3.531530636
   67.000000000     3.532676302     3.532676302
   67.500000000     3.532728755     3.532728755
   68.000000000     3.533749184     3.533749184
   68.500000000     3.531882272     3.531882272
   69.000000000     3.531476025     3.531476025
   69.500000000     3.531243584     3.531243584
   70.000000000     3.532234138     3.532234138
   70.500000000     3.531256768     3.531256768
   71.000000000     3.531535962     3.531535962
   71.500000000     3.531587204     3.531587204
   72.000000000     3.531016542     3.531016542
   72.500000000     3.531000962     3.531000962
   73.000000000     3.531441475     3.531441475
   73.500000000     3.531895495     3.531895495
   74.000000000     3.531833318     3.531833318
   74.500000000     3.532045166     3.532045166
   75.000000000     3.531391193     3.531391193
   75.500000000     3.532806651     3.532806651
   76.000000000     3.530437412     3.530437412
   76.500000000     3.530688907     3.530688907
   77.000000000     3.532344053     3.532344053
   77.500000000     3.532592862     3.532592862
   78.000000000     3.531108660     3.531108660
   78.500000000     3.532124871     3.532124871
   79.000000000     3.530796543     3.530796543
   79.500000000     3.530683840     3.530683840
   80.000000000     3.532148937     3.532148937
   80.500000000     3.529736788     3.529736788
   81.000000000     3.531793876     3.531793876
   81.500000000     3.532512683     3.532512683
   82.000000000     3.530662682     3.530662682
   82.500000000     3.529204931     3.529204931
   83.000000000     3.531966361     3.531966361
   83.500000000     3.531299929     3.531299929
   84.000000000     3.531888742     3.531888742
   84.500000000     3.531608379     3.531608379
   85.000000000     3.531308765     3.531308765
   85.500000000     3.529520533     3.529520533
   86.000000000     3.532086747     3.532086747
   86.500000000     3.530386965     3.530386965
   87.000000000     3.532030369     3.532030369
   87.500000000     3.531510820     3.531510820
   88.000000000     3.533822223     3.533822223
   88.500000000     3.531609439     3.531609439
   89.000000000     3.530432604     3.530432604
   89.500000000     3.530892541     3.530892541
   90.000000000     3.529969422     3.529969422
   90.500000000     3.531026442     3.531026442
   91.000000000     3.533458228     3.533458228
   91.500000000     3.532595624     3.532595624
   92.000000000     3.533468387     3.533468387
   92.500000000     3.534956676     3.534956676
   93.000000000     3.532701103     3.532701103
   93.500000000     3.531649176     3.531649176
   94.000000000     3.533371901     3.533371901
   94.500000000     3.533018047     3.533018047
   95.000000000     3.532387327     3.532387327
   95.500000000     3.531859252     3.531859252
   96.000000000     3.533750371     3.533750371
   96.500000000     3.533227431     3.533227431
   97.000000000     3.531569292     3.531569292
   97.500000000     3.532518967     3.532518967
   98.000000000     3.533266552     3.533266552
   98.500000000     3.529384157     3.529384157
   99.000000000     3.531958383     3.531958383
   99.500000000     3.531495669     3.531495669
#
# ave.             3.5318857319    3.5318857319
#
# average contribution per selected heavy atom
#
#   atom   residue name            SASA      % selected    % sasa atoms
#    1:2    1  ALA    N         0.40721        11.52957        11.52957 
