###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   10.000000000     8.696295497     8.696295497
   10.500000000     8.697115419     8.697115419
   11.000000000     8.689621239     8.689621239
   11.500000000     8.684397396     8.684397396
   12.000000000     8.686808320     8.686808320
   12.500000000     8.699762065     8.699762065
   13.000000000     8.691981298     8.691981298
   13.500000000     8.687943021     8.687943021
   14.000000000     8.699642132     8.699642132
   14.500000000     8.684774329     8.684774329
   15.000000000     8.694133163     8.694133163
   15.500000000     8.683183479     8.683183479
   16.000000000     8.700892995     8.700892995
   16.500000000     8.689750471     8.689750471
   17.000000000     8.681775848     8.681775848
   17.500000000     8.686695497     8.686695497
   18.000000000     8.690128400     8.690128400
   18.500000000     8.692070829     8.692070829
   19.000000000     8.683591937     8.683591937
   19.500000000     8.692438677     8.692438677
   20.000000000     8.692462888     8.692462888
   20.500000000     8.686915073     8.686915073
   21.000000000     8.680546164     8.680546164
   21.500000000     8.688011977     8.688011977
   22.000000000     8.695549694     8.695549694
   22.500000000     8.682206509     8.682206509
   23.000000000     8.689235218     8.689235218
   23.500000000     8.684473633     8.684473633
   24.000000000     8.688857778     8.688857778
   24.500000000     8.695611046     8.695611046
   25.000000000     8.689228459     8.689228459
   25.500000000     8.686678941     8.686678941
   26.000000000     8.688191713     8.688191713
   26.500000000     8.693424670     8.693424670
   27.000000000     8.690757821     8.690757821
   27.500000000     8.689036945     8.689036945
   28.000000000     8.687964850     8.687964850
   28.500000000     8.692343961     8.692343961
   29.000000000     8.697426291     8.697426291
   29.500000000     8.693313810     8.693313810
   30.000000000     8.685898372     8.685898372
   30.500000000     8.696303695     8.696303695
   31.000000000     8.689336264     8.689336264
   31.500000000     8.689225600     8.689225600
   32.000000000     8.689369148     8.689369148
   32.500000000     8.691929617     8.691929617
   33.000000000     8.696245395     8.696245395
   33.500000000     8.685805798     8.685805798
   34.000000000     8.692030092     8.692030092
   34.500000000     8.700773058     8.700773058
   35.000000000     8.684333894     8.684333894
   35.500000000     8.690666329     8.690666329
   36.000000000     8.690621323     8.690621323
   36.500000000     8.688119145     8.688119145
   37.000000000     8.698820083     8.698820083
   37.500000000     8.689209255     8.689209255
   38.000000000     8.685196431     8.685196431
   38.500000000     8.694984340     8.694984340
   39.000000000     8.696527017     8.696527017
   39.500000000     8.691111468     8.691111468
   40.000000000     8.686581054     8.686581054
   40.500000000     8.695239039     8.695239039
   41.000000000     8.687857369     8.687857369
   41.500000000     8.689690453     8.689690453
   42.000000000     8.699158793     8.699158793
   42.500000000     8.687522015     8.687522015
   43.000000000     8.698442146     8.698442146
   43.500000000     8.693149382     8.693149382
   44.000000000     8.685743909     8.685743909
   44.500000000     8.695234745     8.695234745
   45.000000000     8.693402999     8.693402999
   45.500000000     8.681630718     8.681630718
   46.000000000     8.686333576     8.686333576
   46.500000000     8.693070832     8.693070832
   47.000000000     8.682837289     8.682837289
   47.500000000     8.694189223     8.694189223
   48.000000000     8.687473574     8.687473574
   48.500000000     8.678022174     8.678022174
   49.000000000     8.694800778     8.694800778
   49.500000000     8.692043370     8.692043370
   50.000000000     8.685850764     8.685850764
   50.500000000     8.694110937     8.694110937
   51.000000000     8.680122922     8.680122922
   51.500000000     8.697292327     8.697292327
   52.000000000     8.699903608     8.699903608
   52.500000000     8.685357785     8.685357785
   53.000000000     8.690186833     8.690186833
   53.500000000     8.693890252     8.693890252
   54.000000000     8.696986991     8.696986991
   54.500000000     8.691922819     8.691922819
   55.000000000     8.689398339     8.689398339
   55.500000000     8.700123075     8.700123075
   56.000000000     8.698049343     8.698049343
   56.500000000     8.694088105     8.694088105
   57.000000000     8.690273769     8.690273769
   57.500000000     8.688145741     8.688145741
   58.000000000     8.700083648     8.700083648
   58.500000000     8.687407382     8.687407382
   59.000000000     8.676300991     8.676300991
   59.500000000     8.691430502     8.691430502
   60.000000000     8.689447100     8.689447100
   60.500000000     8.690364831     8.690364831
   61.000000000     8.677541702     8.677541702
   61.500000000     8.689210577     8.689210577
   62.000000000     8.698159864     8.698159864
   62.500000000     8.684046426     8.684046426
   63.000000000     8.681928959     8.681928959
   63.500000000     8.692535206     8.692535206
   64.000000000     8.703354695     8.703354695
   64.500000000     8.690430592     8.690430592
   65.000000000     8.688463843     8.688463843
