###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   10.000000000     8.000917968     8.000917968
   10.500000000     7.999895169     7.999895169
   11.000000000     7.999275355     7.999275355
   11.500000000     8.000782383     8.000782383
   12.000000000     8.000174759     8.000174759
   12.500000000     8.000362784     8.000362784
   13.000000000     7.999191202     7.999191202
   13.500000000     7.999179118     7.999179118
   14.000000000     7.998691366     7.998691366
   14.500000000     7.999182130     7.999182130
   15.000000000     7.996669016     7.996669016
   15.500000000     7.999897967     7.999897967
   16.000000000     7.998186482     7.998186482
   16.500000000     7.998898544     7.998898544
   17.000000000     7.997610251     7.997610251
   17.500000000     7.996660377     7.996660377
   18.000000000     7.999823189     7.999823189
   18.500000000     7.995454710     7.995454710
   19.000000000     8.000823379     8.000823379
   19.500000000     7.999496905     7.999496905
   20.000000000     7.997609069     7.997609069
   20.500000000     7.998932334     7.998932334
   21.000000000     7.998455261     7.998455261
   21.500000000     7.998121691     7.998121691
   22.000000000     7.998654789     7.998654789
   22.500000000     7.999010836     7.999010836
   23.000000000     7.997766591     7.997766591
   23.500000000     7.999533140     7.999533140
   24.000000000     7.998943461     7.998943461
   24.500000000     8.000678682     8.000678682
   25.000000000     7.998346160     7.998346160
   25.500000000     7.996885096     7.996885096
   26.000000000     7.998787881     7.998787881
   26.500000000     7.997479451     7.997479451
   27.000000000     7.996324957     7.996324957
   27.500000000     7.997693700     7.997693700
   28.000000000     7.997080494     7.997080494
   28.500000000     7.997759334     7.997759334
   29.000000000     7.995322432     7.995322432
   29.500000000     7.996716443     7.996716443
   30.000000000     7.997324699     7.997324699
   30.500000000     7.994297316     7.994297316
   31.000000000     7.998112443     7.998112443
   31.500000000     7.995566463     7.995566463
   32.000000000     7.997981071     7.997981071
   32.500000000     7.995269100     7.995269100
   33.000000000     7.996687548     7.996687548
   33.500000000     7.996902861     7.996902861
   34.000000000     7.994410958     7.994410958
   34.500000000     7.997027763     7.997027763
   35.000000000     7.997389309     7.997389309
   35.500000000     7.997923899     7.997923899
   36.000000000     7.998092479     7.998092479
   36.500000000     7.997231945     7.997231945
   37.000000000     7.998345830     7.998345830
   37.500000000     7.998095364     7.998095364
   38.000000000     7.997863766     7.997863766
   38.500000000     7.998914038     7.998914038
   39.000000000     7.997148381     7.997148381
   39.500000000     7.996131612     7.996131612
   40.000000000     7.995406329     7.995406329
   40.500000000     7.997296625     7.997296625
   41.000000000     7.996955327     7.996955327
   41.500000000     7.997417467     7.997417467
   42.000000000     7.998690391     7.998690391
   42.500000000     7.998015673     7.998015673
   43.000000000     7.996924551     7.996924551
   43.500000000     7.997751954     7.997751954
   44.000000000     7.998921022     7.998921022
   44.500000000     7.996569700     7.996569700
   45.000000000     7.998481792     7.998481792
   45.500000000     8.000546207     8.000546207
   46.000000000     7.999356265     7.999356265
   46.500000000     8.001512414     8.001512414
