###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   10.000000000     7.387859481     7.387859481
   10.500000000     7.387687414     7.387687414
   11.000000000     7.389094432     7.389094432
   11.500000000     7.388381034     7.388381034
   12.000000000     7.387630621     7.387630621
   12.500000000     7.388569289     7.388569289
   13.000000000     7.385104384     7.385104384
   13.500000000     7.388549785     7.388549785
   14.000000000     7.387964413     7.387964413
   14.500000000     7.387520229     7.387520229
   15.000000000     7.388082548     7.388082548
   15.500000000     7.388301625     7.388301625
   16.000000000     7.387267411     7.387267411
   16.500000000     7.388275509     7.388275509
   17.000000000     7.386193180     7.386193180
   17.500000000     7.388496265     7.388496265
   18.000000000     7.385378331     7.385378331
   18.500000000     7.386796069     7.386796069
   19.000000000     7.389238864     7.389238864
   19.500000000     7.386260959     7.386260959
   20.000000000     7.388166220     7.388166220
   20.500000000     7.386623421     7.386623421
   21.000000000     7.387124445     7.387124445
   21.500000000     7.387162663     7.387162663
   22.000000000     7.386327936     7.386327936
   22.500000000     7.387320400     7.387320400
   23.000000000     7.386431472     7.386431472
   23.500000000     7.388182069     7.388182069
   24.000000000     7.388440206     7.388440206
   24.500000000     7.386327642     7.386327642
   25.000000000     7.388438818     7.388438818
   25.500000000     7.387972564     7.387972564
   26.000000000     7.387788658     7.387788658
   26.500000000     7.386141305     7.386141305
   27.000000000     7.388246371     7.388246371
   27.500000000     7.388282828     7.388282828
   28.000000000     7.388120864     7.388120864
   28.500000000     7.389108711     7.389108711
   29.000000000     7.387145755     7.387145755
   29.500000000     7.388504079     7.388504079
   30.000000000     7.387067508     7.387067508
   30.500000000     7.387927305     7.387927305
   31.000000000     7.386355033     7.386355033
   31.500000000     7.388022038     7.388022038
   32.000000000     7.386219816     7.386219816
   32.500000000     7.388072856     7.388072856
   33.000000000     7.388528648     7.388528648
   33.500000000     7.386343775     7.386343775
   34.000000000     7.387915831     7.387915831
   34.500000000     7.388834961     7.388834961
   35.000000000     7.388541442     7.388541442
   35.500000000     7.388362718     7.388362718
   36.000000000     7.388534527     7.388534527
   36.500000000     7.388271196     7.388271196
   37.000000000     7.388433927     7.388433927
   37.500000000     7.387072406     7.387072406
   38.000000000     7.387606391     7.387606391
   38.500000000     7.387639397     7.387639397
   39.000000000     7.387923163     7.387923163
   39.500000000     7.387678939     7.387678939
   40.000000000     7.389420620     7.389420620
   40.500000000     7.385950854     7.385950854
   41.000000000     7.387867801     7.387867801
   41.500000000     7.386627592     7.386627592
   42.000000000     7.386321063     7.386321063
   42.500000000     7.387912328     7.387912328
   43.000000000     7.387726045     7.387726045
   43.500000000     7.387845386     7.387845386
   44.000000000     7.387151646     7.387151646
   44.500000000     7.387878873     7.387878873
   45.000000000     7.388040814     7.388040814
   45.500000000     7.386656157     7.386656157
   46.000000000     7.386311727     7.386311727
   46.500000000     7.385824033     7.385824033
   47.000000000     7.387290317     7.387290317
   47.500000000     7.385698209     7.385698209
   48.000000000     7.387735164     7.387735164
   48.500000000     7.387199150     7.387199150
   49.000000000     7.387032162     7.387032162
   49.500000000     7.387311614     7.387311614
   50.000000000     7.387642506     7.387642506
   50.500000000     7.389150047     7.389150047
   51.000000000     7.388123175     7.388123175
   51.500000000     7.388188119     7.388188119
   52.000000000     7.388411811     7.388411811
   52.500000000     7.387300453     7.387300453
   53.000000000     7.387807382     7.387807382
   53.500000000     7.385931288     7.385931288
   54.000000000     7.387542130     7.387542130
   54.500000000     7.385630863     7.385630863
   55.000000000     7.384463126     7.384463126
   55.500000000     7.387889105     7.387889105
   56.000000000     7.384880921     7.384880921
   56.500000000     7.388884297     7.388884297
   57.000000000     7.385989067     7.385989067
   57.500000000     7.387925517     7.387925517
   58.000000000     7.387485296     7.387485296
   58.500000000     7.387547008     7.387547008
   59.000000000     7.387949545     7.387949545
   59.500000000     7.388499605     7.388499605
   60.000000000     7.387707337     7.387707337
   60.500000000     7.387691070     7.387691070
   61.000000000     7.387287414     7.387287414
   61.500000000     7.386865270     7.386865270
   62.000000000     7.384436320     7.384436320
   62.500000000     7.386063585     7.386063585
   63.000000000     7.387307096     7.387307096
   63.500000000     7.387225015     7.387225015
   64.000000000     7.386256683     7.386256683
   64.500000000     7.388448661     7.388448661
   65.000000000     7.388411386     7.388411386
   65.500000000     7.387377086     7.387377086
   66.000000000     7.385792784     7.385792784
   66.500000000     7.389243912     7.389243912
   67.000000000     7.386736140     7.386736140
   67.500000000     7.386740569     7.386740569
   68.000000000     7.386885241     7.386885241
   68.500000000     7.387981964     7.387981964
   69.000000000     7.388906049     7.388906049
   69.500000000     7.388236825     7.388236825
   70.000000000     7.386288590     7.386288590
   70.500000000     7.385485514     7.385485514
   71.000000000     7.386602945     7.386602945
   71.500000000     7.386506423     7.386506423
   72.000000000     7.385404506     7.385404506
   72.500000000     7.385271512     7.385271512
   73.000000000     7.386958658     7.386958658
   73.500000000     7.382892757     7.382892757
   74.000000000     7.385024935     7.385024935
   74.500000000     7.385568928     7.385568928
   75.000000000     7.384710841     7.384710841
   75.500000000     7.383116946     7.383116946
   76.000000000     7.383427807     7.383427807
   76.500000000     7.385771610     7.385771610
   77.000000000     7.385303574     7.385303574
   77.500000000     7.387870193     7.387870193
   78.000000000     7.385813289     7.385813289
   78.500000000     7.385066792     7.385066792
   79.000000000     7.380454711     7.380454711
   79.500000000     7.388889159     7.388889159
   80.000000000     7.388837133     7.388837133
   80.500000000     7.389674078     7.389674078
   81.000000000     7.388035366     7.388035366
   81.500000000     7.390898403     7.390898403
   82.000000000     7.389533233     7.389533233
   82.500000000     7.389884480     7.389884480
   83.000000000     7.389251828     7.389251828
   83.500000000     7.388867663     7.388867663
   84.000000000     7.388839123     7.388839123
   84.500000000     7.386848729     7.386848729
   85.000000000     7.387357969     7.387357969
   85.500000000     7.386211116     7.386211116
   86.000000000     7.388080421     7.388080421
   86.500000000     7.386888649     7.386888649
   87.000000000     7.387384438     7.387384438
   87.500000000     7.388462477     7.388462477
   88.000000000     7.387561743     7.387561743
   88.500000000     7.387692801     7.387692801
   89.000000000     7.388839975     7.388839975
   89.500000000     7.387255745     7.387255745
   90.000000000     7.388733753     7.388733753
   90.500000000     7.387646154     7.387646154
   91.000000000     7.386145665     7.386145665
   91.500000000     7.386846309     7.386846309
   92.000000000     7.385042189     7.385042189
   92.500000000     7.384291617     7.384291617
